Transaction Date,Created Date,Order ID,Currency Code,Amount,Service Tax Collected,Swachh Bharat Cess,Order Total,Payment Status,Order Status,Course Title,SC ID
2016-05-03 03:16:42,2016-05-03 03:13:13,32614,,0,3150,113,25763,,canceled,Digital Marketing Professional Program in association with Google,
2016-05-03 02:43:05,2016-05-03 02:41:01,32602,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-03 02:43:03,2016-05-03 02:32:07,32599,INR,7500,1050,38,8588,success,completed,Digital Marketing Certification,
2016-05-03 01:19:01,2016-05-03 01:14:59,32591,INR,10000,1400,50,11450,success,completed,Financial Modelling Using Excel,SCG7CR
2016-05-03 01:17:02,2016-05-03 01:14:35,32589,INR,10000,1400,50,11450,success,completed,Project Management ,
2016-05-03 08:01:21,2016-05-03 12:49:12,32586,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-03 01:18:00,2016-05-03 12:28:22,32579,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-03 12:41:04,2016-05-03 12:21:19,32578,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-03 12:30:00,2016-05-03 12:19:04,32577,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0105
2016-05-03 12:32:00,2016-05-03 11:39:56,32568,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCWEST
2016-05-03 11:07:01,2016-05-03 10:58:58,32560,INR,10000,1400,50,11450,success,completed,Financial Modelling Using Excel,SCG7CR
2016-05-02 12:00:00,2016-05-03 10:52:33,32559,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-03 10:40:00,2016-05-03 10:19:46,32555,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-03 07:04:04,2016-05-03 09:41:04,32550,INR,10386,1454,52,11892,success,completed,Business Analytics ,SCTOWERS
2016-05-02 10:15:04,2016-05-02 09:55:50,32530,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 09:30:02,2016-05-02 09:18:24,32528,INR,6000,840,30,6870,success,completed,Business Analytics ,SCG7CR
2016-05-02 07:42:03,2016-05-02 07:34:46,32524,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 06:07:02,2016-05-02 06:04:15,32508,INR,6000,840,30,6870,success,completed,Digital Marketing Certification,SCG7CR
2016-05-02 10:25:00,2016-05-02 04:22:28,32496,INR,9088,1272,45,10406,success,completed,Business Analytics ,SCTOWERS
2016-05-02 04:29:02,2016-05-02 03:59:15,32489,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-03 10:13:04,2016-05-02 03:37:56,32485,INR,7719,1081,39,8838,success,completed,Supply Chain Management,SCG7CR
2016-05-03 07:04:03,2016-05-02 03:33:01,32484,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 08:47:00,2016-05-02 02:32:48,32465,INR,7719,1081,39,8838,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-05-02 02:12:02,2016-05-02 02:07:29,32463,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 02:09:00,2016-05-02 02:02:13,32459,INR,6000,840,30,6870,success,completed,Business Analytics ,SCG7CR
2016-05-02 05:30:00,2016-05-02 12:40:05,32445,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCNORTH
2016-05-04 10:07:03,2016-05-02 11:37:42,32432,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 11:10:03,2016-05-02 10:53:40,32424,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-02 01:17:05,2016-05-02 10:50:00,32423,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-02 11:00:00,2016-05-02 10:49:07,32422,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-02 10:15:01,2016-05-02 10:09:17,32408,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
2016-05-02 09:56:02,2016-05-02 09:36:39,32402,INR,7719,1081,39,8838,success,completed,Cloud Computing with MS Azure,SC0101
2016-05-01 09:55:02,2016-05-01 09:52:34,32379,INR,7500,1050,38,8588,success,completed,Business Analytics ,SCG7CR
2016-05-01 04:44:01,2016-05-01 04:36:27,32356,INR,9447,,,9447,success,completed,Digital Marketing Certification,SCG7CR
2016-05-01 02:14:05,2016-05-01 02:06:58,32349,INR,3000,420,15,3435,success,completed,Business Strategy ,SCG7CR
2016-05-01 01:06:03,2016-05-01 01:01:21,32348,INR,6000,840,30,6870,success,completed,Business Analytics ,SCG7CR
2016-05-01 07:56:03,2016-05-01 07:41:09,32332,INR,6755,946,34,7734,success,completed,Supply Chain Management,SCG7CR
2016-05-01 06:51:03,2016-05-01 12:09:59,32320,INR,6250,875,31,7156,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-05-14 12:00:00,2016-04-30 08:50:01,32304,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-02 12:15:39,2016-04-30 08:11:36,32300,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-02 08:59:03,2016-04-30 03:52:19,32247,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-01 08:59:04,2016-04-30 11:09:04,32190,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-31 06:00:00,2016-04-29 02:57:56,32080,INR,4361,611,22,4994,success,completed,Online Android App Development,SC0159
2016-05-31 06:06:04,2016-04-27 01:46:48,31520,INR,2000,280,10,2290,success,completed,Financial Accounting,SC0159
2016-05-04 07:19:00,2016-04-25 01:13:29,31217,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SC0104
2016-05-17 12:00:00,2016-04-20 03:14:37,30702,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-03 12:00:00,2016-04-20 01:30:09,30681,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0100
2016-05-31 06:16:03,2016-04-15 07:48:23,29775,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SC0159
2016-05-31 11:05:00,2016-04-08 10:01:26,28442,INR,6000,840,30,6870,failure,canceled,IBPS PO SO MT Exam Prep Program,SC0158
2016-05-29 12:05:06,2016-04-07 01:25:00,28303,INR,8000,1120,40,9160,failure,canceled,IBPS PO SO MT Exam Prep Program,SC0158
2016-05-12 12:00:00,2016-04-05 10:30:34,27796,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-03 03:24:56,2016-03-04 01:07:45,23044,INR,22500,3150,113,25763,failure,canceled,Digital Marketing Professional Program in association with Google,SC0101
2016-05-03 03:30:04,2016-03-04 12:16:45,23032,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0101
2016-05-07 03:42:00,2016-03-02 04:04:24,22848,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0101
2016-05-31 03:45:00,2016-02-24 04:15:40,21675,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0103
2016-05-07 03:00:04,2016-02-22 12:58:47,21295,INR,5000,700,25,5725,success,completed,Supply Chain Management,SC0118
2016-05-14 12:00:00,2016-02-12 12:52:28,19676,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
