Transaction Date,Created Date,Order ID,Currency Code,Amount,Service Tax Collected,Swachh Bharat Cess,Order Total,Payment Status,Order Status,Course Title,SC ID
4/27/2016 8:09,4/27/2016 8:06,31597,INR,262,37,1,300,success,completed,Introduction to Microprocessors,
4/27/2016 9:39,4/27/2016 6:44,31589,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/27/2016 6:06,4/27/2016 5:47,31584,INR,4723,,,4723,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/28/2016 8:42,4/27/2016 5:29,31581,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SC0111
4/27/2016 7:46,4/27/2016 4:50,31572,INR,3000,420,15,3435,success,completed,Basics of Business Analytics,SCG7CR
4/27/2016 3:19,4/27/2016 3:14,31557,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
4/28/2016 6:58,4/27/2016 2:40,31524,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/27/2016 1:47,4/27/2016 1:43,31517,INR,6231,872,31,7134,success,completed,Online Android App Development,
4/29/2016 12:23,4/27/2016 12:39,31512,INR,7500,1050,38,8588,success,completed,Digital Marketing Certification,
4/27/2016 12:00,4/27/2016 12:33,31511,INR,262,37,1,300,success,completed,Basics of Financial Accounting,
4/27/2016 12:00,4/27/2016 11:53,31500,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,
4/27/2016 12:57,4/27/2016 10:57,31489,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
4/27/2016 10:07,4/27/2016 9:56,31471,INR,10000,1400,50,11450,success,completed,Financial Modelling Using Excel,SCG7CR
4/27/2016 7:14,4/27/2016 7:11,31466,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,
4/28/2016 6:47,4/26/2016 7:56,31445,INR,262,37,1,300,success,completed,AdWords Account Management,
4/27/2016 2:31,4/26/2016 5:40,31425,INR,15000,2100,75,17175,success,completed,Advanced Digital Marketing,SCTOWERS
4/26/2016 3:55,4/26/2016 3:47,31401,INR,6250,875,31,7156,success,completed,Cloud Computing with MS Azure,
4/26/2016 2:59,4/26/2016 2:52,31390,,0,1400,50,11450,,canceled,Financial Modelling Using Excel,SCG7CR
4/26/2016 4:43,4/26/2016 2:50,31389,INR,22500,3150,113,25763,failure,canceled,Digital Marketing Professional Program in association with Google,SC0101
4/26/2016 12:00,4/26/2016 2:17,31382,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCTOWERS
4/26/2016 2:20,4/26/2016 2:09,31379,INR,12000,1680,60,13740,success,completed,Advanced Business Analytics with R,SCG7CR
4/26/2016 2:09,4/26/2016 2:01,31378,INR,7500,1050,38,8588,success,completed,Digital Marketing Certification,
4/26/2016 6:22,4/26/2016 12:58,31368,INR,8202,1148,41,9391,success,completed,Big Data Analytics using Hadoop ,SCG7CR
4/26/2016 12:37,4/26/2016 12:25,31359,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,
4/26/2016 5:56,4/26/2016 12:01,31353,INR,16000,2240,80,18320,success,completed,Advanced Digital Marketing,SCTOWERS
4/29/2016 10:50,4/26/2016 11:52,31349,INR,2000,280,10,2290,success,completed,Management Accounting,SC0105
4/26/2016 11:50,4/26/2016 11:46,31345,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/26/2016 5:17,4/26/2016 11:03,31339,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SC0106
4/26/2016 11:01,4/26/2016 10:48,31335,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
4/26/2016 11:48,4/26/2016 10:45,31334,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0106
4/26/2016 9:03,4/26/2016 8:55,31321,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
4/26/2016 7:21,4/26/2016 7:17,31318,INR,5000,700,25,5725,success,completed,Certificate in Advanced MS Excel 2010,
4/26/2016 2:27,4/26/2016 2:05,31309,INR,30228,,,30228,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
4/25/2016 10:15,4/25/2016 10:08,31301,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 6:49,4/25/2016 6:40,31285,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,
4/25/2016 9:07,4/25/2016 6:36,31284,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
4/25/2016 7:07,4/25/2016 6:32,31282,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 6:08,4/25/2016 5:48,31270,INR,9722,,,9722,success,completed,Supply Chain Management,SCG7CR
4/25/2016 5:45,4/25/2016 5:34,31265,INR,10000,1400,50,11450,success,completed,Financial Modelling Using Excel,SCG7CR
4/25/2016 4:50,4/25/2016 4:41,31254,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0171
4/25/2016 4:07,4/25/2016 4:03,31239,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 2:31,4/25/2016 2:25,31229,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 2:25,4/25/2016 2:16,31225,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SC0106
4/25/2016 3:59,4/25/2016 1:50,31222,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 1:29,4/25/2016 1:26,31219,INR,5000,700,25,5725,failure,canceled,Certificate in Advanced MS Excel 2010,
4/25/2016 1:18,4/25/2016 1:09,31215,INR,2500,350,13,2863,success,completed,Financial Accounting,SCG7CR
4/26/2016 9:32,4/25/2016 1:05,31213,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
4/25/2016 2:06,4/25/2016 12:21,31201,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 12:56,4/25/2016 11:50,31191,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
4/25/2016 11:23,4/25/2016 11:17,31183,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
4/25/2016 11:14,4/25/2016 11:00,31180,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 4:02,4/25/2016 10:34,31175,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/25/2016 10:12,4/25/2016 10:04,31159,INR,5000,700,25,5725,success,completed,Supply Chain Management,
4/25/2016 5:14,4/24/2016 5:59,31137,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCWEST
4/25/2016 10:56,4/24/2016 5:12,31128,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/24/2016 4:28,4/24/2016 4:23,31126,INR,10877,1523,54,12454,success,completed,Project Management ,SCG7CR
4/24/2016 9:22,4/24/2016 2:56,31121,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0111
4/25/2016 9:21,4/24/2016 10:49,31098,INR,5000,700,25,5725,success,completed,Financial Management,SCG7CR
4/25/2016 4:11,4/24/2016 10:40,31096,INR,2500,350,13,2863,success,completed,Management Accounting,SC0106
4/24/2016 10:15,4/24/2016 10:01,31094,INR,6000,840,30,6870,success,completed,Business Analytics ,SCG7CR
4/24/2016 10:07,4/24/2016 9:57,31093,INR,10386,1454,52,11892,success,completed,Business Analytics ,SCG7CR
4/24/2016 9:37,4/24/2016 9:35,31090,INR,6298,,,6298,success,completed,Certificate in Advanced MS Excel 2010,
4/28/2016 4:00,4/23/2016 7:43,31065,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SC0132
4/23/2016 5:30,4/23/2016 5:24,31056,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/23/2016 5:16,4/23/2016 5:13,31053,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,
4/23/2016 5:10,4/23/2016 5:06,31052,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,
4/23/2016 5:27,4/23/2016 5:00,31051,INR,7500,1050,38,8588,success,completed,Digital Marketing Certification,
4/23/2016 5:04,4/23/2016 4:59,31050,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,
4/23/2016 4:17,4/23/2016 3:58,31045,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/23/2016 3:25,4/23/2016 3:14,31040,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/23/2016 2:14,4/23/2016 2:11,31037,INR,6000,840,30,6870,success,completed,Business Analytics ,
4/23/2016 2:06,4/23/2016 2:01,31035,INR,10877,1523,54,12454,success,completed,Project Management ,SCG7CR
4/23/2016 2:07,4/23/2016 1:20,31030,INR,6000,840,30,6870,failure,canceled,Business Analytics ,
4/26/2016 4:45,4/23/2016 11:39,31012,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
4/23/2016 11:44,4/23/2016 11:37,31011,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/23/2016 10:59,4/23/2016 10:55,31008,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/23/2016 10:55,4/23/2016 10:46,31007,INR,7719,1081,39,8838,success,completed,Supply Chain Management,SCG7CR
4/23/2016 10:21,4/23/2016 10:12,31004,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/22/2016 9:39,4/22/2016 9:33,30984,INR,6250,875,31,7156,success,completed,Cloud Computing with MS Azure,
4/22/2016 9:31,4/22/2016 9:28,30983,INR,6250,875,31,7156,failure,canceled,Cloud Computing with MS Azure,
4/22/2016 8:18,4/22/2016 8:14,30979,INR,6250,875,31,7156,failure,canceled,Cloud Computing with MS Azure,
4/22/2016 6:56,4/22/2016 6:47,30966,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/22/2016 5:04,4/22/2016 4:51,30956,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0107
4/22/2016 4:48,4/22/2016 4:43,30955,INR,6000,840,30,6870,success,completed,Digital Marketing Certification,SCG7CR
4/22/2016 5:28,4/22/2016 4:33,30954,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SC0106
4/22/2016 3:53,4/22/2016 3:40,30937,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/22/2016 12:00,4/22/2016 3:33,30933,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,
4/22/2016 3:19,4/22/2016 3:09,30931,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
4/22/2016 9:16,4/22/2016 2:47,30924,INR,5000,700,25,5725,success,completed,Cloud Computing with MS Azure,SCG7CR
4/22/2016 5:59,4/22/2016 2:04,30914,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SC0112
4/22/2016 5:28,4/22/2016 1:51,30913,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
4/22/2016 2:40,4/22/2016 1:22,30910,INR,3000,420,15,3435,success,completed,Business Strategy ,
4/22/2016 1:17,4/22/2016 1:09,30907,INR,10877,1523,54,12454,success,completed,Project Management ,SC0132
4/22/2016 1:10,4/22/2016 1:02,30905,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0111
4/22/2016 12:59,4/22/2016 12:55,30904,INR,15000,2100,75,17175,failure,canceled,Advanced Business Analytics with R,
4/22/2016 1:08,4/22/2016 12:51,30902,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
4/22/2016 10:40,4/22/2016 10:34,30880,INR,4984,698,25,5707,success,completed,Online Android App Development,
